node_id,property_type,property_value
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Budownictwo [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/1981/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
"Mechanika i Budowa Maszyn [mgr] [nst-zaocz.]Wydział Budownictwa, Mechaniki i Petrochemii w Płocku",Link,https://ects.coi.pw.edu.pl/menu2/detail2test/idProgram/2077/idWydzial/19/idStopien/2
